idusuario,nombre_usuario,tipo_documento,num_documento,direccion,telefono,email,clave,estado_usuario,nombre_rol,descripcion,estado_rol
4392713,David Blackburn,Pasaporte,101027806338848,"67129 Davis Knolls South Julieville, GU 23752",870.997.,douglascoleman@hotmail.com,<memory at 0x11dd113c0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5195553,Chase Andrade,DNI,130955708798779,"1663 Sanders Plaza Apt. 725 Lake Jennifer, MP 96015",(894)320,charles26@yahoo.com,<memory at 0x11dd11d80>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
8060762,Kelly Norman,DNI,166383103696741,"8198 Michael Gardens Apt. 753 Johnport, MI 38456",001-830-,cannonmary@yahoo.com,<memory at 0x11dd12f80>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
2107249,Kimberly Palmer,NIE,186127912163187,"7109 Perez Union West Karahaven, NV 83647",418.923.,icastillo@yahoo.com,<memory at 0x11dd13580>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
9303947,Thomas Townsend,NIE,149809720227717,"590 Angela Fork Suite 499 Jacksonview, LA 74956",670-880-,vaughngrace@yahoo.com,<memory at 0x11dd13b80>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5746574,Jacob Weaver,NIE,188059124348809,"6373 Anderson Locks Paultown, FL 80253",772.955.,ggomez@hotmail.com,<memory at 0x11dd13d00>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
6358928,Jordan Taylor,Pasaporte,102571249594250,"PSC 4046, Box 8970 APO AP 19557",+1-709-2,qrivera@gmail.com,<memory at 0x11dd13dc0>,1,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
7288746,Kelsey Hodges,Pasaporte,178872678989727,"5554 Woods Villages Suite 424 Michaeltown, AL 60410",001-299-,ggill@yahoo.com,<memory at 0x11dd20a00>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
3334116,Leslie Richardson,Pasaporte,176264118837204,"767 Lopez Park Apt. 076 Port Tricia, IL 97177",92421309,clarkjerry@gmail.com,<memory at 0x11dd21d80>,0,Administrador,Este rol tiene acceso completo al sistema y puede realizar todas las acciones.,1
5970020,Valerie Ellis,Pasaporte,164810689591399,USNV Rush FPO AP 94093,850-322-,mjohnson@yahoo.com,<memory at 0x11db99c00>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2515055,Laura Mcintyre,NIE,146861426724981,"750 Christina River Suite 728 Rojaschester, OK 78584",646.650.,smithricardo@gmail.com,<memory at 0x11db99fc0>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
8851568,Nancy Jenkins,NIE,125642429294713,"4626 Heather Valleys Apt. 341 Moralesmouth, ME 95011",001-371-,igordon@yahoo.com,<memory at 0x11db9a080>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
8579182,John Davis,Pasaporte,169631293681787,"19647 Rodriguez Terrace Suite 463 Hollyfurt, KS 44588",+1-466-4,ingramapril@yahoo.com,<memory at 0x11db9a140>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
6860916,Elizabeth Harris,NIE,131573733900419,"97840 Brandon Via New Jenniferburgh, AK 65446",714-853-,esmith@yahoo.com,<memory at 0x11db9a2c0>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
5097607,Dominique Gonzalez,Pasaporte,114897591947400,"0569 Bartlett Summit Apt. 844 New Judithland, NM 23908",001-201-,loriflores@gmail.com,<memory at 0x11db9a5c0>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4845722,Abigail Espinoza,Pasaporte,191457570687133,"9974 Burns Ports Apt. 161 Garnerburgh, IA 53493",(678)992,joseph63@hotmail.com,<memory at 0x11db9b040>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
5370013,Heather Lane,NIE,165261747566752,"91154 Daniel Plains Apt. 240 East Paulfort, NJ 08360",(956)572,kurtlee@hotmail.com,<memory at 0x11db9b280>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
6844587,Katherine Arellano,NIE,158590934589617,Unit 7172 Box 4965 DPO AP 91309,(813)309,orozcomelinda@gmail.com,<memory at 0x11db9bac0>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3627181,Karen Smith,Pasaporte,167429574095033,"435 Emily Passage West Ericamouth, LA 16221",+1-766-5,marshtom@gmail.com,<memory at 0x11db9bc40>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
9767097,Danielle Miller,NIE,140046135767232,"4585 Edward Road Starktown, IN 64858",+1-766-7,patrick83@gmail.com,<memory at 0x11dba8040>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
7362772,Melissa Smith,Pasaporte,153552974493913,"588 Davis Canyon Suite 062 Jorgestad, TX 79466",001-240-,kevingonzalez@yahoo.com,<memory at 0x11dba8940>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
9134305,Samantha Henderson,NIE,192368465969376,"0254 Bright Village Apt. 580 Gallegosside, AS 08976",(441)230,mistyskinner@yahoo.com,<memory at 0x11dba8b80>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3383549,Erica Huff,DNI,143244337207554,"6224 Michael Lodge Suite 238 Natalieton, DE 64883",+1-801-3,richardsoncatherine@gmail.com,<memory at 0x11dba93c0>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2246917,Lisa Ramos,DNI,114836400042255,"48635 Wilson Terrace Suite 434 Michaelfort, MT 27378",+1-348-7,hrodriguez@gmail.com,<memory at 0x11dba9900>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4526364,Nicholas Johnson,DNI,184676864469282,"633 Patrick Pike Payneberg, AZ 39582",44834735,mooreroger@gmail.com,<memory at 0x11dbaa080>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
9337117,Jeffery Richardson,Pasaporte,185870475434276,"548 Michelle Extensions North Coryfort, MH 62083",685.837.,ysteele@hotmail.com,<memory at 0x11dbaa200>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3098917,Melissa Dixon,Pasaporte,113839382944048,"6960 Crawford Port Apt. 491 Campbellside, IN 94684",554-362-,carlacrane@gmail.com,<memory at 0x11dbaa5c0>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3633457,Lisa Haley,NIE,123035093537085,"98808 Patel Mills Lake Deanna, VA 73568",24271688,mchavez@gmail.com,<memory at 0x11dbaa8c0>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
6820145,Samantha Hogan,Pasaporte,125345008417085,"10650 Jordan Bridge Apt. 345 West Anthony, KS 62126",001-438-,ashley78@gmail.com,<memory at 0x11dbaa980>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4553011,Paul Daniel,DNI,133977195092287,"93124 Betty Greens Jonathanberg, TX 84940",52992430,salinasjohn@gmail.com,<memory at 0x11dbaaa40>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2965831,Mr. Jeffrey Peck,DNI,177567800082770,USNV Graham FPO AE 77391,(374)560,mercerjohn@hotmail.com,<memory at 0x11dbab340>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3135861,Thomas Daniels,DNI,190138590065018,"9663 Robert Place Sandersmouth, NV 80454",001-547-,yjames@yahoo.com,<memory at 0x11dbbc1c0>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4358529,Sarah Davis,DNI,165739364258184,"7788 Lee Springs North Jessica, NJ 67043",80995682,grantbell@hotmail.com,<memory at 0x11dbbc880>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
6269322,Madeline Andrews,Pasaporte,129235652784539,"53680 Kevin Square Danastad, WI 63164",+1-331-2,irobinson@gmail.com,<memory at 0x11dbbcd00>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
1089961,Alexandria Lane,NIE,144282484455859,"4087 Gardner Park Robertville, OR 16901",001-545-,landrade@gmail.com,<memory at 0x11dbbd6c0>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
9453997,Samantha Brown,DNI,138440979935668,"7748 Harris Gardens North Stefanie, DC 64873",001-820-,robertsemma@gmail.com,<memory at 0x11dbbd840>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
8450487,David Berry,Pasaporte,117469505960378,"462 Lee Stravenue Suite 826 Angelafort, TX 60818",+1-861-8,eking@hotmail.com,<memory at 0x11dbbda80>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2712003,Paul Santos,NIE,146429066955207,"9349 Harris Stravenue Suite 455 West Sarah, OH 46729",374-254-,mdavies@hotmail.com,<memory at 0x11dbbdf00>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2826715,Joseph Lewis,NIE,121417458305505,Unit 2528 Box 2325 DPO AE 44100,(951)220,utodd@hotmail.com,<memory at 0x11dbbe740>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
6957542,Marie Gould,DNI,123034679144950,"595 Jenkins Port Parkershire, WI 60672",+1-655-8,franklopez@yahoo.com,<memory at 0x11dbbed40>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
8694283,Rachel Johnson,NIE,108456027306519,"3349 Dustin Port East Timothyfurt, HI 07768",258.487.,gferguson@hotmail.com,<memory at 0x11dbbf700>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3492378,Ross Mcintyre,Pasaporte,136621786835487,"8159 Sanders Greens Suite 001 Mariofort, AZ 15187",800-622-,matthewcook@yahoo.com,<memory at 0x11dbbfb80>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2755114,Rebecca Ball,DNI,172223006593586,"839 Schmidt Mill Blackfort, NH 05944",+1-505-8,pguzman@hotmail.com,<memory at 0x11dbd0040>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
9058878,Patrick Copeland,DNI,191524101868105,"01265 Combs Corner South Brittany, IN 33484",001-623-,cruzlance@hotmail.com,<memory at 0x11dbd0940>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3326527,Stephen Robertson,DNI,161890245540425,Unit 2377 Box 9968 DPO AA 69638,620.852.,ymartin@hotmail.com,<memory at 0x11dbd0a00>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3920469,Shannon Edwards,NIE,193896699226733,"8562 Mcconnell Ville Suite 178 Lake James, GA 05262",555.538.,lisaturner@gmail.com,<memory at 0x11dbd10c0>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
5413466,Mr. Joseph Cole,DNI,135714285118066,"38170 Owens Groves Apt. 929 Walkerview, TN 95966",50753705,timothy54@gmail.com,<memory at 0x11dbd1240>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4674254,Jason Sanders,NIE,151021600576225,"2878 Michael Spur Lake William, NM 94642",001-595-,susan78@yahoo.com,<memory at 0x11dbd3f40>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4041434,Donald Andrews,DNI,176247340053224,"5585 Stephenson Points Lake Eduardoshire, NM 75172",(942)326,robersonnicole@hotmail.com,<memory at 0x11dbe4340>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
7846631,Sara Yang,Pasaporte,175095443294966,"78387 Michele Route Schmidttown, ID 14686",+1-375-8,joanne09@gmail.com,<memory at 0x11dbe4880>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
7949094,David Valdez,DNI,125579117040415,"4708 Whitehead Rapid Suite 112 Wandaview, MA 95352",001-579-,rhonda93@gmail.com,<memory at 0x11dbe5780>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
7250785,Mrs. Crystal Jones,DNI,160579454354251,"437 James Tunnel Suite 630 Sarahland, AZ 16607",(891)226,stantoncynthia@hotmail.com,<memory at 0x11dbe6980>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2810746,Stanley Duncan MD,Pasaporte,123629920557918,"51533 Robert Village Suite 293 East Christina, GU 30370",001-838-,michael97@gmail.com,<memory at 0x11dbe6f80>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2562994,Samantha Lewis,Pasaporte,117868790834078,"PSC 7685, Box 1032 APO AE 00682",219.802.,brooksjack@hotmail.com,<memory at 0x11dbfc4c0>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3707842,Daniel Anderson,Pasaporte,165797753201582,"90594 Carlos Hills West Alice, GU 00759",+1-988-3,cmorgan@hotmail.com,<memory at 0x11dbfcac0>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
6910916,Carl Nguyen,Pasaporte,143425511654317,"1003 Crane Mall Haysville, IN 66900",340.629.,karla47@hotmail.com,<memory at 0x11dbfcc40>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
5663693,Jeffrey Williams,DNI,100607626965952,"230 Farrell Greens Port Toddborough, SC 16018",+1-466-8,wisewhitney@gmail.com,<memory at 0x11dbfd180>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
9311190,Karen Rivas,NIE,174527744596943,"91301 Torres Village Apt. 801 Michaelmouth, ID 87865",(350)968,charlesjuarez@yahoo.com,<memory at 0x11dbfd600>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
1688551,Rita Roth,DNI,166909335411699,"19160 Katherine Row Apt. 643 North Timothy, FL 08094",31557422,wangjohn@yahoo.com,<memory at 0x11dbfe080>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
7672828,George King,NIE,131249622094851,"81490 Jason Junctions Richardsstad, TX 52365",+1-557-8,vlong@hotmail.com,<memory at 0x11dbfe8c0>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
3085311,Alexander Norman,NIE,123519541926919,"65105 Watts Camp Moyershire, MT 92141",875.981.,dchapman@gmail.com,<memory at 0x11dbfe980>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
5706778,Carlos Baker,NIE,161307708625955,"803 Harper Field Lopezchester, CO 31181",913.913.,angelapayne@yahoo.com,<memory at 0x11dbff280>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
9096218,Alison Gay,DNI,174431231032361,"840 Anderson Mountains Millerburgh, OR 56105",873.563.,ohayden@hotmail.com,<memory at 0x11dbff580>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4922399,Teresa Perry,NIE,144767949052970,"51985 Eric Parks Apt. 887 North Bonniebury, RI 68621",601.262.,dmeyer@yahoo.com,<memory at 0x11dbff640>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
2786365,Linda Wilson,DNI,167629269298250,"270 Andrea Stravenue Thomasborough, LA 64674",001-860-,gainesrichard@yahoo.com,<memory at 0x11dcb8280>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4832340,Alexis Mitchell,NIE,182688755663996,"8724 Haynes Fort Suite 196 New Katherineview, NV 02757",001-693-,cheryl19@yahoo.com,<memory at 0x11dcb9180>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
7933035,Amanda Harris,NIE,152303596534915,"847 Jaime Pines Apt. 325 Troyfurt, IA 64634",(685)228,timothymcconnell@yahoo.com,<memory at 0x11dcb9480>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
4746356,Mark Thomas,NIE,187810386711695,"765 Jennifer Locks Apt. 702 East David, MH 70462",30170549,jacobpatterson@gmail.com,<memory at 0x11dcb9b40>,1,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
7875701,David Gregory,DNI,193654913051791,Unit 7252 Box 1078 DPO AP 36018,640-425-,riverajason@hotmail.com,<memory at 0x11dcb9c00>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
5774458,Mr. Gabriel Adams DDS,DNI,180729578701973,"08918 Wilson Dale Apt. 453 Port Amandamouth, PR 33816",997.468.,martinezjohn@gmail.com,<memory at 0x11dcb9f00>,0,Soporte Técnico,Este rol proporciona soporte técnico y tiene acceso a herramientas de diagnóstico.,1
